genome,bad_class_bp,bad_class_n,bad_family_bp,bad_family_n,bad_genus_bp,bad_genus_n,bad_order_bp,bad_order_n,bad_phylum_bp,bad_phylum_n,bad_superkingdom_bp,bad_superkingdom_n,comment,f_ident,f_major,filter_at,good_class_bp,good_class_n,good_family_bp,good_family_n,good_genus_bp,good_genus_n,good_order_bp,good_order_n,good_phylum_bp,good_phylum_n,good_superkingdom_bp,good_superkingdom_n,ignored_contigs_bp,ignored_contigs_n,lineage,noident_contigs_bp,noident_contigs_n,total_bad_bp,total_contigs_bp,total_contigs_n
TARA_ANE_MAG_00037.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9991003148897886,0.6789859499083689,genus,3131932,164,3131932,164,3131932,164,3131932,164,3131932,164,3131932,164,6588,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleibacter,25316,5,0,3266448,194
TARA_ION_MAG_00066.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_ASW_MAG_00038.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_ION_MAG_00026.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9930362116991643,0.43700547778454046,genus,1020150,101,1020150,101,1020150,101,1020150,101,1020150,101,1020150,101,15622,5,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7985;f__UBA7985;g__UBA7985,131091,32,0,1674225,243
TARA_PON_MAG_00081.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.5882352941176471,0.053125,none,0,0,0,0,0,0,0,0,0,0,0,0,29864,9,,2030197,369,0,2208864,420
TARA_PSW_MAG_00108.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,1.0,0.014746543778801843,none,0,0,0,0,0,0,0,0,0,0,0,0,29064,10,,2060213,415,0,2120707,433
TARA_ION_MAG_00039.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.8318523581681476,genus,1156503,192,1156503,192,1156503,192,1156503,192,1156503,192,1156503,192,22196,7,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__MED-G20,53110,16,0,1530244,289
TARA_MED_MAG_00016.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_PON_MAG_00009.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.9567053854276664,genus,1891445,50,1891445,50,1891445,50,1891445,50,1891445,50,1891445,50,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A,38683,12,0,1930128,62
TARA_ANE_MAG_00091.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_IOS_MAG_00073.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_ION_MAG_00004.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.5281731909845789,genus,3247825,35,3247825,35,3247825,35,3247825,35,3247825,35,3247825,35,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter,7310,2,0,3376283,40
TARA_PSW_MAG_00103.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9969040247678018,0.7209821428571429,genus,550180,91,550180,91,550180,91,550180,91,550180,91,550180,91,22660,7,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2715565,152392,37,0,888812,181
TARA_PSE_MAG_00031.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few identifiable hashes; f_ident < 10%. provide a lineage for this genome.,0.0,0.0029069767441860465,none,0,0,0,0,0,0,0,0,0,0,0,0,2508,1,,1347546,148,0,1412199,153
TARA_ION_MAG_00057.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,1.0,0.021767810026385226,none,0,0,0,0,0,0,0,0,0,0,0,0,26770,9,,1420690,273,0,1553598,303
TARA_IOS_MAG_00001.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9984042553191489,0.8880491261218706,genus,1974131,41,1974131,41,1974131,41,1974131,41,1974131,41,1974131,41,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA1977;g__UBA1977,96545,3,0,2081161,47
TARA_MED_MAG_00129.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_RED_MAG_00057.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.7358417377812257,genus,4230068,423,4230068,423,4230068,423,4230068,423,4230068,423,4230068,423,22798,7,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__UBA2970,574602,102,0,5339993,629
TARA_ASW_MAG_00029.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9732346241457859,0.4484167517875383,genus,3510772,141,3510772,141,3510772,141,3510772,141,3510772,141,3510772,141,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D,29350,5,0,3864562,181
TARA_ASE_MAG_00027.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.9090909090909091,0.09836065573770492,none,0,0,0,0,0,0,0,0,0,0,0,0,37585,12,,1550031,318,0,2072055,408
TARA_PSW_MAG_00106.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.7507494646680942,genus,1668510,238,1668510,238,1668510,238,1668510,238,1668510,238,1668510,238,19998,6,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA8366,249929,46,0,2248577,378
TARA_PSE_MAG_00125.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.7954545454545454,0.05190719622493118,none,0,0,0,0,0,0,0,0,0,0,0,0,19817,5,,1948550,214,0,2530321,281
TARA_ASW_MAG_00013.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9983471074380166,0.911144578313253,genus,1191218,81,1191218,81,1191218,81,1191218,81,1191218,81,1191218,81,0,0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O5,21830,4,0,1237920,92
TARA_ION_MAG_00055.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9975247524752475,0.6722129783693843,genus,741857,116,741857,116,741857,116,741857,116,741857,116,741857,116,28333,9,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA6944,91071,25,0,1230383,248
TARA_PSE_MAG_00026.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9994884910485934,0.9618696186961869,genus,3928312,46,3928312,46,3928312,46,3928312,46,3928312,46,3928312,46,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Arsukibacterium,41349,1,0,3973211,48
TARA_RED_MAG_00089.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few identifiable hashes; f_ident < 10%. provide a lineage for this genome.,0.0,0.008298755186721992,none,0,0,0,0,0,0,0,0,0,0,0,0,5514,2,,380194,42,0,489080,48
TARA_PON_MAG_00086.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.9846153846153847,0.030473511486169714,none,0,0,0,0,0,0,0,0,0,0,0,0,42772,13,,1761571,350,0,2081417,408
TARA_PSE_MAG_00076.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few identifiable hashes; f_ident < 10%. provide a lineage for this genome.,0.0,0.006904487917146145,none,0,0,0,0,0,0,0,0,0,0,0,0,6343,2,,789069,80,0,856888,88
TARA_IOS_MAG_00023.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9994607710973308,0.8663863583274936,genus,4129062,80,4129062,80,4129062,80,4129062,80,4129062,80,4129062,80,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA1479;g__UBA1479,0,0,0,4138368,81
TARA_ANW_MAG_00074.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_PSE_MAG_00130.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.850366370998843,genus,2220342,237,2220342,237,2220342,237,2220342,237,2220342,237,2220342,237,11707,3,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Bermanella,184352,41,0,2657260,345
TARA_ANE_MAG_00002.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.9961464354527938,genus,3133556,10,3133556,10,3133556,10,3133556,10,3133556,10,3133556,10,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__TMED2;g__TMED2,0,0,0,3133556,10
TARA_ASE_MAG_00037.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_IOS_MAG_00039.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.7451587916343919,genus,1106646,93,1106646,93,1106646,93,1106646,93,1106646,93,1106646,93,5289,2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-N1,84920,16,0,1270583,130
TARA_IOS_MAG_00047.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9937888198757764,0.6172523961661341,genus,1204473,128,1204473,128,1204473,128,1204473,128,1204473,128,1204473,128,17400,6,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1,127726,23,0,1626217,213
TARA_MED_MAG_00092.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.34782608695652173,0.016231474947071278,none,0,0,0,0,0,0,0,0,0,0,0,0,3485,1,,1332517,179,0,1407426,188
TARA_PSE_MAG_00023.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9880422691879867,0.9133858267716536,genus,3742008,227,3742008,227,3661615,226,3742008,227,3742008,227,3742008,227,18783,4,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1926,117974,8,0,3996378,258
TARA_PON_MAG_00002.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.9989148128052089,genus,1772523,7,1772523,7,1772523,7,1772523,7,1772523,7,1772523,7,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA3534;g__UBA3534,0,0,0,1772523,7
TARA_ANE_MAG_00013.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.999360204734485,0.802773497688752,genus,1766191,186,1766191,186,1766191,186,1766191,186,1766191,186,1766191,186,8285,2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663,133640,35,0,2029860,253
TARA_MED_MAG_00011.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_MED_MAG_00038.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.8597662771285476,genus,2649305,280,2649305,280,2649305,280,2649305,280,2649305,280,2649305,280,5005,2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421,101830,20,0,2950023,348
TARA_PSE_MAG_00017.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,1.0,0.005672609400324149,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,961735,53,0,1223865,59
TARA_PSW_MAG_00026.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.8958402112908551,genus,5720595,352,5720595,352,5720595,352,5720595,352,5720595,352,5720595,352,13316,4,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter,115332,22,0,5995730,405
TARA_RED_MAG_00111.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.7803442028985508,genus,1725239,261,1725239,261,1725239,261,1725239,261,1725239,261,1725239,261,12519,4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002728675,174772,42,0,2205644,384
TARA_RED_MAG_00035.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,1.0,0.013640238704177323,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,832981,60,0,1182977,74
TARA_IOS_MAG_00019.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9991023339317774,0.5274621212121212,genus,1392821,167,1392821,167,1392821,167,1392821,167,1392821,167,1392821,167,17395,6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__GCA-2716065,323993,62,0,2176465,336
TARA_SOC_MAG_00002.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9903171953255425,0.6727313566936208,genus,4281446,97,4281446,97,4281446,97,4281446,97,4281446,97,4281446,97,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A,58697,6,0,4429622,109
TARA_IOS_MAG_00069.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_PSW_MAG_00042.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_ANW_MAG_00014.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.9484947406601378,genus,2685301,193,2685301,193,2685301,193,2685301,193,2685301,193,2685301,193,6824,2,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1668,45014,5,0,2774374,209
TARA_IOS_MAG_00028.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9992852037169406,0.8678660049627791,genus,1419593,157,1419593,157,1419593,157,1419593,157,1419593,157,1419593,157,8277,2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA974,26325,7,0,1610285,199
TARA_PON_MAG_00088.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.6,0.006391137622496805,none,0,0,0,0,0,0,0,0,0,0,0,0,56695,18,,2318713,597,0,2391730,619
TARA_PON_MAG_00039.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.9622641509433962,0.09368095448519664,none,0,0,0,0,0,0,0,0,0,0,0,0,6580,2,,1017940,139,0,2282633,255
TARA_PSW_MAG_00028.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.9200492004920049,genus,3958197,65,3958197,65,3958197,65,3958197,65,3958197,65,3958197,65,0,0,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Alkalispirochaetaceae;g__Alkalispirochaeta,0,0,0,3968077,68
TARA_MED_MAG_00122.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.3,0.011737089201877934,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,690707,55,0,868207,63
TARA_MED_MAG_00018.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.6342259960809928,genus,1101609,23,1101609,23,1101609,23,1101609,23,1101609,23,1101609,23,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__TMED123,446721,21,0,1550848,45
TARA_ANE_MAG_00061.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.3333333333333333,0.012371134020618556,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,910877,133,0,967588,141
TARA_ANW_MAG_00016.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few identifiable hashes; f_ident < 10%. provide a lineage for this genome.,0.0,0.00468384074941452,none,0,0,0,0,0,0,0,0,0,0,0,0,2734,1,,747229,54,0,866720,59
TARA_ASE_MAG_00025.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.3179916317991632,0.047345483359746435,none,0,0,0,0,0,0,0,0,0,0,0,0,177526,59,,4819113,1237,0,5244766,1371
TARA_PON_MAG_00047.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9990108803165183,0.8376139188069595,genus,1011454,69,1011454,69,1011454,69,1011454,69,1011454,69,1011454,69,0,0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O5,140455,18,0,1216384,102
TARA_PSW_MAG_00059.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9976498237367802,0.6808,genus,1088296,55,1088296,55,1088296,55,1088296,55,1088296,55,1088296,55,2632,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED131;g__GCA-2720125,103107,9,0,1293109,73
TARA_RED_MAG_00051.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.3462532299741602,genus,864952,63,864952,63,864952,63,864952,63,864952,63,864952,63,10912,3,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__GCA-002707905,344443,59,0,1519328,167
TARA_IOS_MAG_00035.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,1.0,0.0012464942349641633,none,0,0,0,0,0,0,0,0,0,0,0,0,27867,9,,3200813,500,0,3247475,512
TARA_IOS_MAG_00026.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.22039265357821405,genus,227276,36,227276,36,227276,36,227276,36,227276,36,227276,36,41848,14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145,683178,166,0,1599775,365
TARA_ANE_MAG_00101.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_PSW_MAG_00130.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.6922879836023572,genus,2769199,292,2769199,292,2769199,292,2769199,292,2769199,292,2769199,292,37777,11,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800,1000674,130,0,4027331,480
TARA_ANW_MAG_00031.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_ION_MAG_00050.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.8333333333333334,0.012244897959183673,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,415024,38,0,467414,44
TARA_PSE_MAG_00038.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,1.0,0.001949317738791423,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1902784,101,0,2044754,105
TARA_ANE_MAG_00044.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_PSW_MAG_00033.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few identifiable hashes; f_ident < 10%. provide a lineage for this genome.,0.0,0.0011198208286674132,none,0,0,0,0,0,0,0,0,0,0,0,0,6892,2,,1749616,224,0,1761169,227
TARA_RED_MAG_00110.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9980119284294234,0.9401869158878504,genus,2154784,15,2154784,15,2154784,15,2154784,15,2154784,15,2154784,15,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6615;f__UBA6615;g__UBA6615,0,0,0,2154784,15
TARA_MED_MAG_00009.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.8466611706512778,genus,1023311,77,1023311,77,1023311,77,1023311,77,1023311,77,1023311,77,2922,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207,73975,17,0,1174934,110
TARA_PSW_MAG_00043.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.8678489702517163,genus,1657760,134,1657760,134,1657760,134,1657760,134,1657760,134,1657760,134,0,0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L3,41294,5,0,1777024,163
TARA_ANW_MAG_00003.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9965307892454467,0.9821124361158433,genus,2359188,22,2359188,22,2359188,22,2359188,22,2359188,22,2359188,22,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__GCA-2700365,24472,4,0,2383660,26
TARA_MED_MAG_00077.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_PSW_MAG_00069.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_IOS_MAG_00061.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.5760105448154658,genus,1302188,179,1302188,179,1302188,179,1302188,179,1302188,179,1302188,179,17450,6,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus,352660,72,0,2227962,382
TARA_ASE_MAG_00018.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.996742671009772,0.6449579831932774,genus,997089,143,997089,143,997089,143,997089,143,997089,143,997089,143,17926,5,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia,145896,32,0,1430533,243
TARA_PON_MAG_00049.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9987562189054726,0.8154158215010142,genus,858566,51,858566,51,858566,51,858566,51,858566,51,858566,51,0,0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O3,47725,7,0,952287,62
TARA_IOS_MAG_00017.fa,0,0,0,0,0,0,0,0,0,0,0,0,"no matches for this genome, exiting.",0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
TARA_ASW_MAG_00017.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,0.7666666666666667,0.017162471395881007,none,0,0,0,0,0,0,0,0,0,0,0,0,13748,4,,1419181,129,0,1831334,157
TARA_PSE_MAG_00058.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9984152139461173,0.25310870437224225,genus,1768684,89,1768684,89,1768684,89,1768684,89,1768684,89,1768684,89,7023,2,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087,198319,35,0,2520336,203
TARA_ANE_MAG_00058.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.8093083387201034,genus,1255819,163,1255819,163,1255819,163,1255819,163,1255819,163,1255819,163,17424,5,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-002705045,71337,18,0,1512383,227
TARA_PON_MAG_00070.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few hashes in major lineage; f_major < 20%. provide a lineage for this genome.,1.0,0.004724409448818898,none,0,0,0,0,0,0,0,0,0,0,0,0,70039,24,,1924760,501,0,2003204,528
TARA_ANE_MAG_00055.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9801699716713881,0.4815825375170532,genus,877907,111,877907,111,877907,111,877907,111,877907,111,877907,111,17630,6,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia,207460,50,0,1540581,263
TARA_ANW_MAG_00067.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.7212605415002219,genus,1522571,267,1522571,267,1522571,267,1522571,267,1522571,267,1522571,267,50599,17,d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA8231;f__GCA-002724215;g__GCA-2693325,165691,45,0,2235982,465
TARA_PSE_MAG_00063.fa,0,0,0,0,0,0,0,0,0,0,0,0,too few identifiable hashes; f_ident < 10%. provide a lineage for this genome.,0.0,0.003015075376884422,none,0,0,0,0,0,0,0,0,0,0,0,0,18733,5,,988361,211,0,1020891,219
TARA_MED_MAG_00142.fa,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.6671154493436553,genus,2386120,307,2386120,307,2386120,307,2386120,307,2386120,307,2386120,307,21744,7,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas,73472,18,0,3019715,463
TARA_PSE_MAG_00099.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.9995090819833088,0.9085637823371989,genus,1804764,303,1804764,303,1804764,303,1804764,303,1804764,303,1804764,303,43791,13,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10,40954,11,0,2362758,457
TARA_ANE_MAG_00038.fa,0,0,0,0,0,0,0,0,0,0,0,0,,0.998565965583174,0.5833798103736754,genus,2656219,312,2656219,312,2656219,312,2656219,312,2656219,312,2656219,312,25216,8,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus,166160,42,0,3563869,516
